CONTROL,TESTERID,am_indicator_first,STOTUNIT_FIRST,SAVLBAD_FIRST,first_visit_datetime,num_visits,STOTUNIT_TOTAL,SAVLBAD_ANY,was_first_visitor,RACE
HS-SB-6010-1,HS095,TRUE,1,1,2012-09-21T14:30:00Z,1,1,1,FALSE,2
HS-SB-6014-1,HS096,NA,NA,NA,NA,1,NA,NA,NA,2
HS-SB-6014-1,HS109,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SB-6015-1,HS100,FALSE,0,0,2012-09-20T18:00:00Z,1,0,0,FALSE,1
HS-SB-6015-1,HS104,FALSE,3,0,2012-09-18T18:30:00Z,1,3,0,TRUE,2
HS-SB-6029-1,HS100,TRUE,0,0,2012-09-21T14:00:00Z,1,0,0,FALSE,1
HS-SB-6029-1,HS104,TRUE,2,1,2012-09-19T13:00:00Z,1,2,1,TRUE,2
HS-SB-6032-1,HS079,FALSE,0,0,2012-09-18T19:00:00Z,1,0,0,TRUE,1
HS-SB-6032-1,HS095,FALSE,1,1,2012-09-20T17:00:00Z,1,1,1,FALSE,2
HS-SB-6034-1,HS096,TRUE,1,1,2012-09-21T14:48:00Z,1,1,1,FALSE,2
HS-SB-6034-1,HS102,FALSE,1,1,2012-09-18T20:00:00Z,1,1,1,TRUE,1
HS-SB-6036-1,HS096,FALSE,1,1,2012-09-23T17:27:00Z,1,1,1,FALSE,2
HS-SB-6036-1,HS102,TRUE,0,0,2012-09-23T14:30:00Z,1,0,0,TRUE,1
HS-SB-6037-1,HS100,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SB-6037-1,HS104,NA,NA,NA,NA,1,NA,NA,NA,2
HS-SB-6038-1,HS096,NA,NA,NA,NA,1,NA,NA,NA,2
HS-SB-6038-1,HS102,FALSE,1,1,2012-09-21T22:00:00Z,1,1,1,TRUE,1
HS-SB-6039-1,HS100,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SB-6039-1,HS104,NA,NA,NA,NA,1,NA,NA,NA,2
HS-SB-6042-1,HS096,FALSE,1,1,2012-09-20T16:58:00Z,1,1,1,FALSE,2
HS-SB-6042-1,HS109,FALSE,0,0,2012-09-18T16:55:00Z,1,0,0,TRUE,1
HS-SB-6048-1,HS096,FALSE,1,1,2012-09-22T18:05:00Z,1,1,1,FALSE,2
HS-SB-6048-1,HS109,TRUE,1,1,2012-09-20T14:07:00Z,1,1,1,TRUE,1
HS-SB-6052-1,HS096,FALSE,4,1,2012-09-24T20:02:00Z,1,4,1,FALSE,2
HS-SB-6052-1,HS102,FALSE,1,1,2012-09-22T16:00:00Z,1,1,1,TRUE,1
HS-SB-6054-1,HS096,TRUE,4,1,2012-09-22T15:46:00Z,1,4,1,TRUE,2
HS-SB-6054-1,HS109,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SB-6059-1,HS100,FALSE,0,0,2012-09-21T17:00:00Z,1,0,0,FALSE,1
HS-SB-6059-1,HS104,FALSE,0,0,2012-09-19T17:10:00Z,1,0,0,TRUE,2
HS-SB-6067-1,HS100,TRUE,3,1,2012-09-22T14:00:00Z,1,3,1,FALSE,1
HS-SB-6067-1,HS104,FALSE,1,1,2012-09-20T18:30:00Z,1,1,1,TRUE,2
HS-SB-6075-1,HS100,FALSE,0,0,2012-09-22T17:00:00Z,1,0,0,FALSE,1
HS-SB-6075-1,HS104,TRUE,0,0,2012-09-20T15:00:00Z,1,0,0,TRUE,2
HS-SB-6077-1,HS100,FALSE,0,0,2012-09-22T18:55:00Z,1,0,0,FALSE,1
HS-SB-6077-1,HS104,TRUE,0,0,2012-09-20T13:03:00Z,1,0,0,TRUE,2
HS-SB-6101-1,HS100,TRUE,0,0,2012-09-26T14:30:00Z,1,0,0,TRUE,1
HS-SB-6101-1,HS104,TRUE,0,0,2012-09-28T14:00:00Z,1,0,0,FALSE,2
HS-SB-6102-1,HS095,TRUE,1,0,2012-09-25T13:21:00Z,1,1,0,TRUE,2
HS-SB-6102-1,HS100,TRUE,5,1,2012-09-27T15:00:00Z,1,5,1,FALSE,1
HS-SB-6103-1,HS100,FALSE,0,0,2012-09-26T17:00:00Z,1,0,0,TRUE,1
HS-SB-6103-1,HS104,NA,NA,NA,NA,1,NA,NA,NA,2
HS-SB-6105-1,HS100,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SB-6105-1,HS104,NA,NA,NA,NA,1,NA,NA,NA,2
HS-SB-6110-1,HS095,FALSE,1,1,2012-09-25T16:30:00Z,1,1,1,TRUE,2
HS-SB-6110-1,HS100,FALSE,1,1,2012-09-27T17:30:00Z,1,1,1,FALSE,1
HS-SB-6113-1,HS100,TRUE,0,0,2012-09-25T15:00:00Z,1,0,0,TRUE,1
HS-SB-6113-1,HS104,TRUE,3,1,2012-09-27T13:32:00Z,1,3,1,FALSE,2
HS-SB-6115-1,HS100,FALSE,1,1,2012-09-25T17:00:00Z,1,1,1,TRUE,1
HS-SB-6115-1,HS104,NA,NA,NA,NA,1,NA,NA,NA,2
HS-SB-6120-1,HS100,FALSE,1,1,2012-09-28T16:30:00Z,1,1,1,FALSE,1
HS-SB-6120-1,HS104,TRUE,1,1,2012-09-26T13:00:00Z,1,1,1,TRUE,2
HS-SB-6121-1,HS100,FALSE,1,1,2012-09-25T17:00:00Z,1,1,1,TRUE,1
HS-SB-6121-1,HS104,FALSE,1,1,2012-09-27T17:10:00Z,1,1,1,FALSE,2
HS-SB-6122-1,HS100,FALSE,1,1,2012-09-28T18:30:00Z,1,1,1,FALSE,1
HS-SB-6122-1,HS104,TRUE,2,1,2012-09-26T15:00:00Z,1,2,1,TRUE,2
HS-SH-0607-1,HS008,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-0701-1,HS006,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-0703-1,HS006,TRUE,NA,0,2011-09-13T15:00:00Z,1,NA,0,TRUE,3
HS-SH-0703-1,HS036,FALSE,16,0,2011-09-15T19:00:00Z,1,16,0,FALSE,1
HS-SH-0706-1,HS048,TRUE,10,0,2011-09-17T14:30:00Z,1,10,0,TRUE,3
HS-SH-0707-1,HS017,TRUE,1,1,2011-09-16T13:25:00Z,1,1,1,TRUE,3
HS-SH-0709-1,HS008,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-0713-1,HS044,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-0714-1,HS008,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-0801-1,HS045,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-0802-1,HS044,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-0806-1,HS044,TRUE,3,0,2011-09-24T15:00:00Z,1,3,0,TRUE,3
HS-SH-0901-1,HS007,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-0903-1,HS008,FALSE,0,0,2011-09-30T16:05:00Z,1,0,0,TRUE,3
HS-SH-0903-1,HS010,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-0904-1,HS045,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-0906-1,HS009,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-1001-1,HS026,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-1001-1,HS053,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-1004-1,HS045,FALSE,1,1,2011-10-11T19:00:00Z,1,1,1,TRUE,3
HS-SH-1101-1,HS053,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-1102-1,HS053,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-1105-1,HS007,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-1116-1,HS053,FALSE,1,0,2011-10-14T20:00:00Z,1,1,0,TRUE,3
HS-SH-1201-1,HS006,FALSE,1,1,2011-10-24T18:00:00Z,1,1,1,FALSE,3
HS-SH-1201-1,HS010,FALSE,0,0,2011-10-21T18:00:00Z,1,0,0,TRUE,1
HS-SH-1301-1,HS010,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-1306-1,HS006,FALSE,NA,1,2011-10-26T18:00:00Z,1,NA,1,TRUE,3
HS-SH-1306-1,HS010,FALSE,1,0,2011-10-29T17:15:00Z,1,1,0,FALSE,1
HS-SH-2103-1,HS073,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-2107-1,HS062,FALSE,1,1,2011-12-27T20:30:00Z,1,1,1,FALSE,1
HS-SH-2107-1,HS073,FALSE,5,1,2011-12-21T19:30:00Z,1,5,1,TRUE,3
HS-SH-2208-1,HS067,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-2301-1,HS021,FALSE,1,1,2012-01-06T18:31:00Z,1,1,1,TRUE,3
HS-SH-2301-1,HS086,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-2302-1,HS084,FALSE,0,1,2012-01-04T19:21:00Z,1,0,1,TRUE,3
HS-SH-2302-1,HS088,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-2401-1,HS067,FALSE,1,1,2012-01-12T20:55:00Z,1,1,1,TRUE,3
HS-SH-2403-1,HS083,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-2403-1,HS086,TRUE,7,1,2012-01-19T15:30:00Z,1,7,1,TRUE,1
HS-SH-2503-1,HS083,TRUE,3,1,2012-01-19T14:04:00Z,1,3,1,TRUE,3
HS-SH-2503-1,HS085,TRUE,1,1,2012-01-20T16:30:00Z,1,1,1,FALSE,1
HS-SH-2513-1,HS067,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-2601-1,HS069,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-3101-1,HS069,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-3204-1,HS073,TRUE,5,1,2012-03-09T15:00:00Z,1,5,1,TRUE,3
HS-SH-3204-1,HS077,FALSE,7,1,2012-03-12T18:00:00Z,2,7,1,FALSE,1
HS-SH-3205-1,HS069,FALSE,1,1,2012-03-14T17:00:00Z,1,1,1,TRUE,3
HS-SH-3801-1,HS066,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-3801-1,HS073,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-3803-1,HS066,FALSE,5,1,2012-04-17T20:30:00Z,1,5,1,TRUE,1
HS-SH-3803-1,HS073,TRUE,1,1,2012-04-20T14:00:00Z,1,1,1,FALSE,3
HS-SH-3804-1,HS089,TRUE,5,0,2012-04-23T14:20:00Z,1,5,0,TRUE,3
HS-SH-3903-1,HS066,FALSE,3,1,2012-04-25T18:30:00Z,1,3,1,TRUE,1
HS-SH-3903-1,HS073,FALSE,2,0,2012-04-28T20:00:00Z,1,2,0,FALSE,3
HS-SH-3904-1,HS073,FALSE,3,1,2012-04-26T18:00:00Z,1,3,1,TRUE,3
HS-SH-3904-1,HS077,TRUE,6,1,2012-04-28T14:00:00Z,1,6,1,FALSE,1
HS-SH-3905-1,HS066,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-3905-1,HS089,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-4002-1,HS048,TRUE,4,1,2012-05-03T14:05:00Z,1,4,1,TRUE,3
HS-SH-4002-1,HS077,TRUE,1,1,2012-05-07T14:00:00Z,1,1,1,FALSE,1
HS-SH-4003-1,HS076,FALSE,6,0,2012-05-01T18:50:00Z,1,6,0,TRUE,1
HS-SH-4003-1,HS089,FALSE,9,0,2012-05-04T17:50:00Z,1,9,0,FALSE,3
HS-SH-4101-1,HS076,TRUE,2,1,2012-05-11T14:00:00Z,1,2,1,TRUE,1
HS-SH-4101-1,HS089,FALSE,4,1,2012-05-11T16:50:00Z,1,4,1,FALSE,3
HS-SH-4102-1,HS069,FALSE,2,1,2012-05-09T17:00:00Z,1,2,1,TRUE,3
HS-SH-4102-1,HS079,FALSE,1,1,2012-05-12T17:00:00Z,1,1,1,FALSE,1
HS-SH-4202-1,HS077,TRUE,5,1,2012-05-18T14:00:00Z,1,5,1,FALSE,1
HS-SH-4202-1,HS089,FALSE,4,1,2012-05-16T18:50:00Z,1,4,1,TRUE,3
HS-SH-4203-1,HS057,TRUE,2,0,2012-05-18T14:00:00Z,1,2,0,TRUE,1
HS-SH-4203-1,HS069,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-4301-1,HS067,FALSE,4,1,2012-05-26T20:00:00Z,1,4,1,TRUE,3
HS-SH-4301-1,HS079,NA,NA,NA,NA,1,0,0,NA,1
HS-SH-4302-1,HS069,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-4302-1,HS079,FALSE,1,1,2012-05-29T17:30:00Z,1,1,1,TRUE,1
HS-SH-4303-1,HS073,FALSE,NA,1,2012-05-22T20:00:00Z,1,NA,1,TRUE,3
HS-SH-4303-1,HS077,FALSE,1,1,2012-05-24T18:00:00Z,1,1,1,FALSE,1
HS-SH-4306-1,HS066,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-4306-1,HS089,TRUE,6,1,2012-05-24T15:50:00Z,1,6,1,TRUE,3
HS-SH-4401-1,HS066,FALSE,2,0,2012-05-31T16:30:00Z,1,2,0,TRUE,1
HS-SH-4401-1,HS073,FALSE,4,1,2012-06-04T16:00:00Z,1,4,1,FALSE,3
HS-SH-4402-1,HS066,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-4402-1,HS089,FALSE,5,1,2012-05-31T17:50:00Z,1,5,1,TRUE,3
HS-SH-4501-1,HS066,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-4601-1,HS069,FALSE,2,1,2012-06-19T18:00:00Z,1,2,1,FALSE,3
HS-SH-4601-1,HS079,FALSE,1,1,2012-06-16T17:30:00Z,1,1,1,TRUE,1
HS-SH-4602-1,HS066,TRUE,1,1,2012-06-18T14:00:00Z,1,1,1,FALSE,1
HS-SH-4602-1,HS089,FALSE,7,1,2012-06-15T16:50:00Z,1,7,1,TRUE,3
HS-SH-4603-1,HS066,TRUE,1,1,2012-06-16T14:20:00Z,2,1,1,TRUE,1
HS-SH-4603-1,HS073,TRUE,4,1,2012-06-18T14:00:00Z,1,4,1,FALSE,3
HS-SH-4701-1,HS066,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-4701-1,HS089,TRUE,10,1,2012-06-15T13:50:00Z,1,10,1,TRUE,3
HS-SH-4703-1,HS025,FALSE,2,0,2012-06-22T18:00:00Z,1,2,0,TRUE,1
HS-SH-4703-1,HS069,FALSE,5,0,2012-06-26T18:00:00Z,1,5,0,FALSE,3
HS-SH-4704-1,HS066,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-4704-1,HS089,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-4705-1,HS079,FALSE,0,0,2012-06-23T16:00:00Z,1,0,0,TRUE,1
HS-SH-4708-1,HS066,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-4708-1,HS073,TRUE,3,1,2012-06-24T15:00:00Z,1,3,1,TRUE,3
HS-SH-4803-1,HS066,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-4809-1,HS066,TRUE,5,1,2012-06-28T14:30:00Z,1,5,1,TRUE,1
HS-SH-4809-1,HS089,TRUE,8,0,2012-07-02T13:50:00Z,1,8,0,FALSE,3
HS-SH-4906-1,HS093,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-4906-1,HS098,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-5001-1,HS066,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-5009-1,HS069,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-5009-1,HS079,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-5011-1,HS069,FALSE,1,1,2012-07-17T16:30:00Z,1,1,1,FALSE,3
HS-SH-5011-1,HS079,TRUE,1,1,2012-07-13T14:00:00Z,2,1,1,TRUE,1
HS-SH-5101-1,HS069,FALSE,1,1,2012-07-24T18:00:00Z,1,1,1,FALSE,3
HS-SH-5101-1,HS094,TRUE,9,1,2012-07-21T14:25:00Z,1,9,1,TRUE,1
HS-SH-5104-1,HS066,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-5104-1,HS089,FALSE,13,1,2012-07-13T16:50:00Z,1,13,1,TRUE,3
HS-SH-5109-1,HS025,TRUE,3,1,2012-07-19T14:00:00Z,1,3,1,TRUE,1
HS-SH-5109-1,HS044,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-5110-1,HS067,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-5110-1,HS079,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-5113-1,HS098,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-5201-1,HS044,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-5201-1,HS079,FALSE,0,0,2012-07-27T17:00:00Z,1,0,0,TRUE,1
HS-SH-5203-1,HS066,FALSE,7,1,2012-07-27T17:30:00Z,1,7,1,TRUE,1
HS-SH-5203-1,HS089,FALSE,11,1,2012-07-30T16:50:00Z,1,11,1,FALSE,3
HS-SH-5205-1,HS076,TRUE,4,0,2012-07-27T14:00:00Z,1,4,0,TRUE,1
HS-SH-5205-1,HS089,TRUE,10,0,2012-07-31T15:50:00Z,1,10,0,FALSE,3
HS-SH-5208-1,HS067,TRUE,4,1,2012-07-27T14:30:00Z,1,4,1,TRUE,3
HS-SH-5208-1,HS079,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-5210-1,HS069,FALSE,3,1,2012-07-27T17:00:00Z,1,3,1,TRUE,3
HS-SH-5304-1,HS066,FALSE,4,0,2012-08-06T19:00:00Z,1,4,0,FALSE,1
HS-SH-5304-1,HS089,FALSE,4,0,2012-08-02T16:50:00Z,1,4,0,TRUE,3
HS-SH-5402-1,HS066,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-5402-1,HS089,FALSE,7,1,2012-08-09T16:50:00Z,1,7,1,TRUE,3
HS-SH-5403-1,HS069,TRUE,3,1,2012-08-15T15:00:00Z,1,3,1,TRUE,3
HS-SH-5403-1,HS079,NA,NA,NA,NA,1,NA,NA,NA,1
HS-SH-5404-1,HS025,TRUE,5,1,2012-08-14T14:30:00Z,1,5,1,FALSE,1
HS-SH-5404-1,HS069,FALSE,4,1,2012-08-10T18:00:00Z,1,4,1,TRUE,3
HS-SH-5501-1,HS066,TRUE,5,1,2012-08-17T15:00:00Z,1,5,1,TRUE,1
HS-SH-5501-1,HS089,FALSE,6,1,2012-08-21T16:50:00Z,1,6,1,FALSE,3
HS-SH-5503-1,HS025,TRUE,4,1,2012-08-17T15:00:00Z,1,4,1,TRUE,1
HS-SH-5503-1,HS069,FALSE,3,1,2012-08-18T18:00:00Z,1,3,1,FALSE,3
HS-SH-5801-1,HS101,FALSE,8,1,2012-09-06T17:00:00Z,1,8,1,TRUE,3
HS-SH-5801-1,HS103,TRUE,1,1,2012-09-09T15:55:00Z,1,1,1,FALSE,1
HS-SH-5802-1,HS101,FALSE,0,0,2012-09-08T17:00:00Z,1,0,0,FALSE,3
HS-SH-5802-1,HS103,FALSE,0,0,2012-09-06T17:50:00Z,1,0,0,TRUE,1
HS-SH-5803-1,HS101,TRUE,1,1,2012-09-07T15:00:00Z,1,1,1,TRUE,3
HS-SH-5803-1,HS103,TRUE,1,1,2012-09-10T13:55:00Z,1,1,1,FALSE,1
HS-SH-5808-1,HS101,TRUE,3,1,2012-09-10T15:00:00Z,1,3,1,FALSE,3
HS-SH-5808-1,HS103,TRUE,1,1,2012-09-07T14:00:00Z,1,1,1,TRUE,1
HS-SH-5811-1,HS101,FALSE,2,1,2012-09-07T18:15:00Z,1,2,1,TRUE,3
HS-SH-5811-1,HS103,FALSE,3,1,2012-09-08T18:50:00Z,2,7,1,FALSE,1
HS-SH-5812-1,HS069,TRUE,3,0,2012-09-07T12:30:00Z,1,3,0,FALSE,3
HS-SH-5812-1,HS079,FALSE,2,0,2012-09-05T17:00:00Z,1,2,0,TRUE,1
HS-SH-5901-1,HS101,TRUE,1,1,2012-09-11T13:40:00Z,1,1,1,TRUE,3
HS-SH-5901-1,HS103,FALSE,0,0,2012-09-14T21:00:00Z,1,0,0,FALSE,1
HS-SH-5902-1,HS101,FALSE,4,1,2012-09-15T18:30:00Z,1,4,1,FALSE,3
HS-SH-5902-1,HS103,FALSE,5,1,2012-09-13T19:35:00Z,1,5,1,TRUE,1
HS-SH-5905-1,HS101,FALSE,0,0,2012-09-10T17:00:00Z,1,0,0,TRUE,3
HS-SH-5905-1,HS103,FALSE,1,1,2012-09-12T16:05:00Z,1,1,1,FALSE,1
HS-SH-5910-1,HS101,TRUE,1,1,2012-09-13T14:00:00Z,1,1,1,FALSE,3
HS-SH-5910-1,HS103,TRUE,1,1,2012-09-11T15:50:00Z,1,1,1,TRUE,1
HS-SH-5913-1,HS101,FALSE,NA,0,2012-09-14T16:00:00Z,1,NA,0,TRUE,3
HS-SH-5913-1,HS103,FALSE,0,0,2012-09-16T18:55:00Z,1,0,0,FALSE,1
HS-SH-5916-1,HS101,FALSE,0,0,2012-09-13T17:00:00Z,1,0,0,FALSE,3
HS-SH-5916-1,HS103,FALSE,0,0,2012-09-11T20:45:00Z,1,0,0,TRUE,1
HS-SH-5918-1,HS101,TRUE,1,1,2012-09-15T14:00:00Z,1,1,1,FALSE,3
HS-SH-5918-1,HS103,TRUE,1,1,2012-09-13T14:05:00Z,1,1,1,TRUE,1
HS-SH-5919-1,HS101,FALSE,1,1,2012-09-16T18:00:00Z,1,1,1,TRUE,3
HS-SH-5919-1,HS103,TRUE,0,0,2012-09-17T14:10:00Z,1,0,0,FALSE,1
HS-SH-5920-1,HS101,FALSE,1,1,2012-09-13T19:00:00Z,1,1,1,FALSE,3
HS-SH-5920-1,HS103,FALSE,1,1,2012-09-11T18:40:00Z,1,1,1,TRUE,1
HS-SH-5922-1,HS101,FALSE,0,0,2012-09-15T16:00:00Z,1,0,0,FALSE,3
HS-SH-5922-1,HS103,FALSE,1,1,2012-09-13T16:30:00Z,1,1,1,TRUE,1
HS-SH-6007-1,HS101,FALSE,1,1,2012-09-18T17:10:00Z,1,1,1,TRUE,3
HS-SH-6007-1,HS103,FALSE,1,1,2012-09-20T17:35:00Z,1,1,1,FALSE,1
HS-SH-6008-1,HS101,FALSE,1,1,2012-09-20T16:30:00Z,1,1,1,FALSE,3
HS-SH-6008-1,HS103,TRUE,1,1,2012-09-18T14:15:00Z,1,1,1,TRUE,1
HS-SH-6014-1,HS101,FALSE,0,0,2012-09-22T19:00:00Z,1,0,0,FALSE,3
HS-SH-6014-1,HS103,FALSE,0,0,2012-09-19T19:00:00Z,1,0,0,TRUE,1
HS-SH-6016-1,HS101,TRUE,0,0,2012-09-24T15:00:00Z,1,0,0,FALSE,3
HS-SH-6016-1,HS103,FALSE,0,0,2012-09-22T19:00:00Z,1,0,0,TRUE,1
HS-SH-6017-1,HS101,FALSE,3,1,2012-09-19T16:00:00Z,1,3,1,TRUE,3
HS-SH-6017-1,HS103,FALSE,1,1,2012-09-21T20:00:00Z,1,1,1,FALSE,1
HS-SH-6020-1,HS101,FALSE,0,0,2012-09-22T16:00:00Z,1,0,0,FALSE,3
HS-SH-6020-1,HS103,FALSE,1,1,2012-09-20T19:25:00Z,1,1,1,TRUE,1
HS-SH-6021-1,HS101,FALSE,0,0,2012-09-18T19:00:00Z,1,0,0,TRUE,3
HS-SH-6021-1,HS103,TRUE,0,0,2012-09-21T15:00:00Z,1,0,0,FALSE,1
HS-SH-6022-1,HS101,NA,NA,NA,NA,1,NA,NA,NA,3
HS-SH-6022-1,HS103,FALSE,0,0,2012-09-18T16:50:00Z,1,0,0,TRUE,1
HS-SH-6026-1,HS101,FALSE,1,1,2012-09-21T16:00:00Z,1,1,1,FALSE,3
HS-SH-6026-1,HS103,TRUE,1,1,2012-09-19T14:20:00Z,1,1,1,TRUE,1
HS-SH-6027-1,HS101,TRUE,1,1,2012-09-19T14:00:00Z,1,1,1,TRUE,3
HS-SH-6027-1,HS103,FALSE,1,1,2012-09-22T16:05:00Z,1,1,1,FALSE,1
HS-SH-6112-1,HS101,TRUE,1,1,2012-09-25T14:15:00Z,1,1,1,TRUE,3
HS-SH-6112-1,HS103,TRUE,1,1,2012-09-27T14:00:00Z,1,1,1,FALSE,1
HS-SH-6115-1,HS101,FALSE,0,0,2012-09-26T20:00:00Z,1,0,0,FALSE,3
HS-SH-6115-1,HS103,FALSE,0,0,2012-09-25T17:30:00Z,1,0,0,TRUE,1
HS-SH-6116-1,HS101,FALSE,1,1,2012-09-27T18:00:00Z,1,1,1,TRUE,3
HS-SH-6116-1,HS103,FALSE,0,0,2012-09-29T17:35:00Z,1,0,0,FALSE,1
HS-SH-6119-1,HS101,FALSE,1,1,2012-09-26T18:00:00Z,1,1,1,FALSE,3
HS-SH-6119-1,HS103,TRUE,1,1,2012-09-25T15:30:00Z,1,1,1,TRUE,1
HS-SH-6127-1,HS101,TRUE,1,1,2012-09-28T14:00:00Z,1,1,1,FALSE,3
HS-SH-6127-1,HS103,TRUE,1,1,2012-09-26T14:00:00Z,1,1,1,TRUE,1
HS-SH-6130-1,HS101,FALSE,0,0,2012-09-25T17:55:00Z,1,0,0,TRUE,3
HS-SH-6130-1,HS103,FALSE,2,0,2012-09-27T19:00:00Z,1,2,0,FALSE,1
HS-SH-6136-1,HS101,FALSE,1,1,2012-09-25T16:30:00Z,1,1,1,TRUE,3
HS-SH-6136-1,HS103,FALSE,0,0,2012-09-27T17:00:00Z,1,0,0,FALSE,1
HS-SH-6141-1,HS101,FALSE,1,1,2012-09-28T19:30:00Z,1,1,1,FALSE,3
HS-SH-6141-1,HS103,FALSE,0,0,2012-09-26T17:55:00Z,1,0,0,TRUE,1
KC-SA-0302-1,KC001,TRUE,NA,1,2011-09-03T14:30:00Z,1,NA,1,TRUE,1
KC-SA-0901-1,KC077,NA,NA,NA,NA,1,NA,NA,NA,4
KC-SA-0903-1,KC008,NA,NA,NA,NA,1,NA,NA,NA,4
KC-SA-1502-1,KC098,TRUE,89,0,2011-11-22T14:50:00Z,1,89,0,TRUE,4
KC-SA-1608-1,KC092,NA,NA,NA,2011-11-25T05:00:00Z,1,NA,NA,TRUE,4
KC-SA-1619-1,KC092,FALSE,1,1,2011-11-30T17:56:00Z,1,1,1,TRUE,4
KC-SA-2501-1,KC089,NA,NA,NA,NA,1,NA,NA,NA,1
KC-SA-2501-1,KC092,NA,NA,NA,NA,1,NA,NA,NA,4
KC-SA-2601-1,KC092,NA,NA,NA,NA,1,NA,NA,NA,4
KC-SA-2601-1,KC133,FALSE,1,1,2012-02-02T18:30:00Z,1,1,1,TRUE,1
KC-SA-2701-1,KC089,FALSE,4,1,2012-02-10T19:51:00Z,1,4,1,TRUE,1
KC-SA-2701-1,KC092,TRUE,2,0,2012-02-15T16:50:00Z,2,4,1,FALSE,4
KC-SA-2901-1,KC089,NA,NA,NA,NA,1,NA,NA,NA,1
KC-SA-2901-1,KC092,NA,NA,NA,NA,1,NA,NA,NA,4
KC-SA-3002-1,KC092,FALSE,1,1,2012-02-28T20:19:00Z,2,3,1,TRUE,4
KC-SA-3002-1,KC133,FALSE,1,1,2012-03-01T21:30:00Z,1,1,1,FALSE,1
KC-SA-3003-1,KC089,NA,NA,NA,NA,1,NA,NA,NA,1
KC-SA-3003-1,KC092,NA,NA,NA,NA,1,NA,NA,NA,4
KC-SA-3202-1,KC092,FALSE,2,0,2012-03-14T17:28:00Z,2,5,1,TRUE,4
KC-SA-3202-1,KC133,FALSE,1,1,2012-03-15T20:56:00Z,1,1,1,FALSE,1
KC-SA-3302-1,KC092,FALSE,1,1,2012-03-22T17:31:00Z,1,1,1,TRUE,4
KC-SA-3302-1,KC133,FALSE,NA,NA,2012-03-23T17:22:00Z,1,NA,NA,FALSE,1
